pv_id,global_user_id,time,declaration
h58tcjupb8x4cd3h,1343172771669.f74df548498d,1343608381353,I like how you can move around the site with ease with out being all complicated with loads of different tabs as you've kept it all in one place when you drag the male/female bar down and you can simply select what you want to to chose and then underneath the products you have customer rating reviews which is a nice feature as you get more then just the brands opinion on the product you get the people that buy it.
hf2mubmnihpr44v,1365001823323.465610,1365001898440,toooooo have more sales
h589vs8ccxb2j9gw,1343575002177.558897,1343575105242,need size 6!!!!!
h5edzt2xd7uz8c8,1343943075672.181526,1343944784259,you state free delivery
h4veut1e903le3,1342797177450.469884,1342797497806,put more sales on and lots more of paul boutique
hdpyws4dy2fl5,1362059239235.451773,1362059313751,Cheaper flowers
h2i000okekgekgekg,1337632634030.309432,1337632788931,If you will send free or cheap shipping to lands outside the UK like The netherlands
h7hj8zpp6k3an3y,1348488523787.200037,1348488591519,youth size 2 !!!
hewyt3pwat2wus6,1364658896705.29419,1364659195639,that you can view the items on their own and on a model
h3gcazfjekgekgekg,1339709263380.759588,1339709316900,I've come here to find out where the nearest actual shop to me is and there doesn't seem to be a store finder link anywhere.
h9m6c35182oufs,1353119953317.527237,1353122926388,I really like everything about this site.
h2us3rd75w551l,1338405480638.732765,1338405511218,I was attracted by the offer of flowers from 9.99 -
h7m893ky98bgbbrb,1348772347503.621583,1348772471266,Please put heel height on your descriptions.
hflynn0eac52sace,1360650393078.833029,1366170497182,have australian prices
hcm764vxo9ev0am,1359654465391.503052,1359654521542,expanding sizes
h0qzn2z3ekgekgekg,1331850278970.993195,1333823472166,I would ideally like to see all clothing on a model so you can see what it looks like.
h3k9pbjxwsoz2dx,1339945688135.980437,1339946776472,loads too slow
h76edmllil4xr535,1347815070839.d989ddad5285,1347815266218,begin able to view your product to see if i is avaliable at my local store
hbtl5c0wrn7o9y0,1356859870275.184830,1357924480802,It would be great if you could show all of the colours available for each item
h52xbiuvt4w6bn,1343251385001.899463,1343251635328,nothink changes its boring slow and confusing
928a3ad4-7115-11e1-a13a-2db745319af6,1324118522208.773049,1332087355783,think perhaps it's better to see some of the clothing on actual models so you get an idea of what it'll look like on you?
hdbqk2bpsh0q4d3,1361198624042.110581,1361198777658,i like the way you give lots of pictures
hdhiyivv23bqy7gh,1361548730083.383848,1361549341810,Haveing problems getting into careers as i have to adjust my computer for cookies.
h3su6wovdtywilk,1340463716573.222483,1340465215325,it would be nice if your site had a wish list section.
hdh3ewb8s3cl47z,1361522619406.204198,1361522710184,it would be nice if image turns when mouse moves over it
hbgifu2045cvnl,1357132967038.338298,1357134266428,Con: the sizes in shoes are XS/S/M/L/XL
h2cjoom37p4x1202,1328390517730.06d358d86599,1337303092963,maybe your links can be international
hb4h0pn7cno4lcdp,1356405755447.401170,1356406019106,Bravo
hcmdd1dbzih4yn,1348081810065.344992,1359664958594,should keep lowering the prices :)
hdjfsroo2b8d1e9e3192,1361664353831.184207,1361664454328,your too expensive and no i'm not cheap
h10s2zsxrsa9iyhb6,1334414740912.cbd5724ef093,1334414896241,nice layout
h0v4dgmiekgekgekg,1327792050179.64a663ac9282,1334074234637,Can you please send your beautiful clothes to Norway/ chip to Norway?
h10mqzi3ekgekgekg,1329426337250.0a2720b5530b,1334406149797,Let the viewer see the clothes on a model
h6tytct8n40vyr6,1347062861588.357150,1347063493606,I LOVE UR SITE <3
habn1ckzb6z0g1sc,1354401414682.796164,1354662465687,more hats with really big ears
h0s50muhekgekgekg,1333892270051.229325,1333892253568,more vans
h5ibp46mobir4qgpz,1344182740062.122433d69863,1344182987012,I  have been trying to log into your site and when I entered my password I was trnsferred to a site entering me into a drawer which has cost me \A34.50 for a so called free drawer into a competition to win eiter an ipod or phone.
haco5qglrdg97y,1354724782483.794506,1354725071753,cheaper!!!!!!
850,ts1320157334480,1320157334480,more colour&#44; also I feel that maybe you should give like 10% or 5% discounts online because I think that some of the clothes are extremely overpriced yet they are lovely&#44; if the women's clothes you sell were cheaper I can see me and my friends buying so much more&#44; \E5\A325 for a crop top&#44; far too much I feel
hc6spjnz554013f,1358723192240.551697,1358723337359,i'd like it to have a 'quick view' option if there isnt one already (:
ca21597b-234e-11e1-9e16-f112f04af25b,1321719538796.889308,1323535822429,You sell reaosnabley nice clothing
h2pt2qtrekgekgekg,1333714000956.174835,1338104988455,There is no option for price ascending /descending or to view all and also the 'Next'   tab is too small!
h10kdee6ekgekgekg,1325715545453.322315,1334401638913,Bring back the wish list please
h9sudxh3b0vekue,1353525925174.934839,1353526066995,fgfgfdgf
h2aimg9eoo9y9v,1337180296656.683854,1337184267667,details of the accessories and other items of clothing included in the photos
gwb1gbi6kbp8f2ns9,1324149515879.4e65f2646fcf,1324151602085,I like the price
hdpomul8bq8etbk9,1362041811644.797078,1362042072878,I would like to be able to enter the freedom jewelllery codes and find a product.
h5f4htyvkn0qxsi,1343988595389.bf77dc30e954,1343989380988,i like the lay out also when i went into the barrow store the girls in there were great with me as i am lookig to bye i will go there again
h5ce25hmqby7mjyg6,1329590296725.217901,1343824168587,i like your prices and your style
hfgsqi5b02cbf2zg,1365858220956.364323,1365858407685,you just kept random prices
340d0541-112b-11e1-a768-8102fda00ec4,1320440320348.523287,1321541329906,Easy to navigate.
1251,sp1320157334480,1320157334480,"free if over \E5\A325"" on the header strip"
hbjepju58hl7le,1357308951552.256532,1357309010350,more colour options
h5r7kzgtcz6b48y37,1340400855494.848e9b87bcbb,1344720123108,However I think it could be improved with photos of the clothes on people as well as on a plain background so that the customer can get a better idea of the actual fit.
hc26pdhkdl28fs,1356290096514.677424,1358444413288,your site is brilliant.
h0b5c4i5ekgekgekg,1332864592757.303725,1332864909240,Need automatic valute conversion
h8215xbl3fmg802,1349724738525.705105,1349728577034,the site was so slow i nearly tore my hair out
har0jhvs6hem54t4,1349283309698.307089,1355592175728,have a section on how to rock turbans please
h9ihqscjtd92w4cg,1352900025090.694278,1352900103619,an iphone app
hc1s8yd7x8pout,1315481206409.967354,1358420124223,Its easy to use and find items
h4a066q6ekgekgekg,1341502869707.671439,1341503041009,Its pretty good if you ask me!!!
hcl1g0u0vg4xv54,1359584328949.755150,1359584653329,THIS STORE IS AMAZING.
hehdp9jhnz5ii,1363716660861.110429,1363716783250,Sa m'emp\EAche m\EAme parfois d'acheter
h2c8rrtfvihz9g,1337284609363.507978,1337284733923,the designers drop menu is confusing.
hfe5as0mf6cb3hq,1363696903952.728506,1365697964540,its very slow????
h8n5nsiwcczubpg,1351004885839.908807,1351006089066,the wedges i want are \A335 pound on your website when i went in my local store they were \A375 and when i questioned it i was told to buy them online
hddltp7k4cdgt5zb,1361311674202.361171,1361311633575,so expensive :(!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
hddk74l0241rnb,1361308756153.837320,1361309043319,reduce your prices by 50%
hbzkm74x1s1ra6r7,1358284717670.742622,1358286386056,you could put the length of the dress
h7ji9ivlz6a4a3zw,1335109402848.578092,1348607871284,unfortunately due to a fault on your website was unable to make purchase.
h3m363xxirn8cuv,1339014921612.67ecf6f32911,1340056592078,order status never changes
hakylyrrluf1ij,1354099062708.432597,1355229088809,put pictures of your clothes on models
hdlubw6u5sv49k,1361809435824.620931,1361809840947,the price...can you make it lower?
hc0n73b6go973eb,1317754378638.785694,1358351300966,options.
hbcg0z4ykzv1rr,1356884657573.108268,1356888233123,What to improve: Recommend more clothing/accessories that will complement the items I view
fd377043-12f2-11e1-a8f3-41bd5fdd1aa5,1321737020790.a920598fc8db,1321737103921,more dresses
h4wmzrlb4o0aao6cm,1342871369944.886824,1342871681704,more air max 1s
h9ke79ljegv3m5b,1353013339415.584588,1353015274685,Easy to get around your site.
hbtnjtv5qw93to,1357928438774.933015,1357928582219,curvier shapely girls as models as well as skinny girls because all shapes are beautiful x] btw when curvy girls are not fat also free delivery :)
h6l512d5u17w0pe,1341678964225.558779,1346530665115,in different colours and there be an option for 'choose colour'
88a2f52e-6d14-11e1-86c4-ad1832a0f949,1331645552665.9026302e4167,1331647262311,the site is nice
hfmhxpdsxaf907d,1366202783522.752695,1366202936026,??? ????????????)))
h8fri1g77w31n91x8,1317990105769.d9347f16b304,1350558249826,Wish list needed
hc2y0wplcx57mu4,1358490206081.64841,1358490279738,international rates!
heh8a42t009gc8zn,1363648026640.761154,1363709087500,I think a cool animation could run between the choosing the images and also i'd like to be able to enlarge the image to see the detail of the ful outfit and not just the zoom function.
hdk31aejd8ytkg9,1360185725117.571477,1361703466013,i like the fact there is high quality clothing for a reasonable price i dont think there is anything you could change :)
hb712lv9azcv0xt,1356559955279.569262,1356560508654,if the item is out of stock it would be better if it wasn't shown at all
hcv626h7422oiwu,1339260964576.8e97b97883ca,1360196871376,Its irritating that you have to click on the pictures to put the stuff in your bag.
hd48higc0m77dk7p,1349833248953.789831,1360745113246,love the items
h9zt2w2ksofb1j,1344518809532.50b5df4de29f,1353947039139,money off vouchers please!
hcwc6idx1pxesqw,1360267554837.661631,1360267593085,you dont need to improve!!!!!
ha9yxarnnakzni,1354561453907.961021,1354561526272,Too Expensive make more affordable...
h4qxbsg554m77f,1342525383607.b196ff661619,1342526296851,Good Afternoon - I find your website truly wonderful in every way!
hbuxtg8f6k82taxs,1358006080979.305419,1358006369722,I remember your fashion week special was amazing one year and I'd love to see more stuff like that all year round.
h0dmhyuaekgekgekg,1333014447204.484567,1333015096902,people open sites that don't exist.would love to shop with you if you're for real.
h17rbmpaekgekgekg,1334836659880.966460,1334836828064,Free delivery worldwild like ASOS / NEXT will be much better!!!!!!!!!!
hegakv66u10zjf,1363650953883.800633,1363650895460,sneakers section
hb6767yx6831pug,1346017691546.501446,1356510245140,I like the more colours option.
hcqatrr0em29jn,1359902226826.570246,1359902575901,information on what deposit you need to put down for an order.not finance
h0wrdp4nekgekgekg,1333956555134.580983,1334171882823,Your website is easy to use & the descriptions of the clothing are accuate.
heui66qxohja7m3,1364509805013.423756,1364510337894,I can't find the option to cancel membership or delay a shipment.
hb8732wraebogh8,1356630924559.691956,1356631589647,give me free clothes!
0592e7a1-403a-11e1-a672-4d7792137ab4,1320172892491.368834,1326715480106,It's great that it also has short video-clips that show how the items look like on a model when he/she moves.
h1ynp724ekgekgekg,1336462465942.779565,1336463207703,And it should tell how tall the model was and what size she is wearing.
hctts5papmp14k,1360113210153.827067,1360115838610,have untied sates currence too
h34akv34ekgekgekg,1333142950818.983189,1338980747426,Nicely laid out website easy to find the shoes you are looking for!
hcqf7tw0vshm44g,1359909538397.488131,1359909915719,it is neatly organised and clear to understand.
hcag9aat7ksxa1p,1358944037697.228662,1358944187630,More sorting catagories
hbrxk2qd8jhbud03n,1357824242069.580223,1357824444523,Make some of the products cheaper so you will get more customers because i really like all of the products
49ac5a2d-6d0d-11e1-9b9a-2f4b52acdc49,1331643089004.104329,1331644149951,A favorite items list would be nice.
hfd9fh9g6bmls1,1365644124483.787375,1365644489025,Need sizing chart for online shopping
h1tgyb8bekgekgekg,1336149418930.775117,1336149617556,I hate the sale section for size five trainers :( not cool :(
hejdq4qy98756fy,1363837409923.490548,1363837746645,I was looking for the off pocket cellphone case.
h5lzmxjtoansc6t0l,1344404245478.647650,1344404387376,Shop on your UK website
hev6iqt1di1cjgfo,1364550236011.792169,1364551132611,thank you xxx
hfh899faubirta,1365884134495.308634,1365884485740,filtering works.
h504srbc5fnbb4,1343082234694.138540,1343084011961,i like the website and the emails.
8cdbe972-1cbb-11e1-9057-5d5a44a220e9,1322812562351.42308bfefdd9,1322856056956,get more long dresses :)
h1sde4xpekgekgekg,1323358479514.617285,1336083147932,Have more cothes in size 6..
hail5wsa9lgp62r,1350580521608.222324,1355082933601,Ability to check what stock you have in stores of certain shoes would be great
hcomjzch6dam1la,1349561141059.988211,1359801296482,items that are white and cream need to be taken on darker backgrounds - it's idiotic to presume that someone is going to buy something that they can't even see
h281kha0ekgekgekg,1337030542262.735681,1337030929872,\A371.99 wow too much
h4z4ytveeoubag0,1343022557900.382c20202ef2,1343022641605,fix the video views.
h38u75hkekgekgekg,1339255495906.17d0e182f0c5,1339257175752,the prices are too high for vans they are cheaper in stores and in other stores this is a ripp off!
hcc9fir019u8zh,1359053438632.170976,1359053669568,good selection of items
hain21run32yatf,1316462196996.157340,1355085798313,put the clothes on models
hfdqximx2qp7jl3,1365673815710.184285,1365673965168,Please make the clothes cheaper xxxx:)))
hcxsjp6v2whl7ko,1360355475635.726147,1360355614769,lower prices on clothing
gxzenodbo822xuqzg,1327801091977.d7c2c1ea829a,1327801459063,Thank you for your work.
h1qfn7ekekgekgekg,1335963148312.273856,1335966060542,To actually receive a response to email enquiries sent through your website would be good.
h7t9lixwkxvaap6,1349197263338.604293,1349197961813,Make things cheaper x
h4tbkg8ec6xqp2vu,1342635979939.769621,1342684624727,I wish there was a a way to submit and read customer reviews of products.
697,ts1320157334480,1320157334480,more socks
hb9hje8ktz3d85zk,1339507360280.722413,1356709135654,Unable to close this box ;(
h6zgzd3lbx21i06s,1347396004081.569300,1347398102195,I like it how it is.
hd2am00ig9u03v,1360627573218.206132,1360627791497,get plus sizes on your clothing specially coats
hfk8g60sz27x4q,1366054013862.332179,1366066157583,Really pity you don't have a Polish online (and offline) shop.
h9i8qda4vz3nph,1352884662934.193535,1352885152321,IT IS groovy!!
h3q4djzd1o7rndz8,1317920991212.734240,1340300811006,not all of it is available in tall which makes me cry.
h33a4nmouwn2fh,1332537218267.163887,1338919684673,The website keeps freezing which makes it difficult to know if my payment has gone through.
hfe1g94dbsipi4a,1365691464691.287565,1365691477581,MAKE THINGS CHEAPER IM POOR
h8n5481xl53gf4x,1351004365491.936023,1351004624270,cool clothes!
hdaefokpnojkpd,1361117812122.104771,1361118026567,you could try to put in teens at the age 11 to 14 high heel shoes because it would really make more people come in the shop if you did i would come and buy some new shoes!
h1dy2zzcekgekgekg,1335210122130.864392,1335210892805,Its good :)
hd3cukfcuaao83q,1360691858918.568819,1360697847569,More pictures of models wearing your clothes.
4cb2fa35-1b5a-11e1-a795-8b51d918c938,1320516562176.943589,1322661115658,more high street store features
gwmw1hkww6dfkvqpd,1324859531109.294168,1324867834783,gorgeous and unique items...classic and exceptional...easy to navigate..thanks...dayna
hawzg9clf53nsw,1355952777418.233203,1355953134037,Everything and nothing to improve its easy to use.
hd3aq97h85xyb3q,1345218889576.477216,1360688411576,Saved items that last like 30/60 days that you can come back to is so important!
h0obv6w2ekgekgekg,1333661779874.955245,1333662062038,i am just beginning
heaa4hu8jycq4e0,1363287361831.896318,1363287743151,Its not the site that needs improving its the price of the clothes ive just added up an outfit i thought would go well togeher and it came to \A3166!
hcehnl1d1pmrnzw,1359186653977.525345,1359188455852,its a great web site i think it works well as it is lots of sub categories makes easy sifting
h559tniseq2gx2,1343391461426.632600,1343393600532,very easy site to navigate.
h7ci7ea4s471ni,1348184293513.795956,1348184654456,have your partner sites stop crashing
h66t2oqp7imdsh3c,1343648301548.caff7043f1c4,1345663370017,i love the designs
hc8q6blq5gx6beb5,1358839046229.144268,1358839962670,put more staff on sale
h0cdyf9fekgekgekg,1332939332732.930301,1332939953978,It is the first time I used this site and I found it very user friendly.
206eb0b6-1e69-11e1-b641-e5b6aa2c20d9,1322995007187.337769,1322997338721,love the set out really easy to use and find things.
h80g052oun9kjk,1349631070089.1e53b73d0b6e,1349632268440,Do what H&M does and add an online dressing room to see what matches and what doesn't.
h4o3h45g1zbhq8u,1342354903700.682516,1342355005400,add more recliners
haowl58iepdrc7f,1326597616990.916c1faba050,1355464554094,DISCOUNTS!
hb93i9n9wpd9hafn,1356597796007.802564,1356685621263,totally cool and very nice.
h48s0kx5ekgekgekg,1341428396714.886580,1341428807343,more sizeeessss
hfchrw9u8ka8ai,1365597909825.146320,1365597992937,I like the shoes because they are really really cute!
gzu60qkjekgekgekg,1331838105220.53270d8a9157,1331838196866,be a wee bit cheaper
h2audnr8py4c98,1327609909633.932895,1337200133419,more varied stuff <3
hbefa3is6pckwb,1357007424474.818961,1357007766745,To translate to other currencies?
hbbbg1trklnvcc,1356819732605.185950,1356819816778,reduce the price to \A315.00 on all ralph lauren products.
h2nawpij17ww45f,1337953179421.54226,1337953359849,the shop is GREAT
h0wst5s6ekgekgekg,1333749204649.c450c7e3cf87,1334174211316,Allow university student cards
hdatbhb64i8ovw3,1361142850965.235445,1361085463847,PN2social
h2ekx6iv3t4mbh,1337423404419.959508,1337426146527,teen ware would love i!
125,ts1320157334480,1320157334480,Everything is too expensive
h5wsiz0tnnga7up,1325527689825.2a81ab167933,1345057675170,Have the euro as an option on clothing..
h0prpw6sekgekgekg,1324301133040.765518,1333749092759,why cant i check availability for my local store online?
hb98blav6yrdbr5,1352565312100.997218,1356693764179,easy and quick to check out ...thanks - option to collect at store on a next day also great.
h44engncekgekgekg,1341164323050.556407,1341164543807,i like the brands list so i can pick the categories according to brands and i also like that when i click on a shoe it shows the other colours and varieties that are in that type of shoe :) probably doesnt make sense
hauq5ctkm54xm4g,1355815922907.333603,1355816960094,Having the option to deliver to the store instead of home address.
hbjlap1rq9cf2pu,1328114562572.59144,1357319986692,You should get cheaper clothes
heff6h5sq003cki,1357850544989.12072,1363598301687,I cannot find female Hunter wellies after trying them on in store and being told that I could find them online.
hcz325qg02t43qlp,1360433020304.960371,1360433826436,I think to entice customers to buy  you should have sales .
h1to04wrekgekgekg,1316386888667.873409,1336161436907,Free shipping on orders over \A350 would be a start!
2bb85720-65b6-11e1-9dc0-3592a6d5533e,1330836860260.395609,1330836973036,I don't know.
hagjgx7l6fkvr9lg,1354958764121.90656,1354959097842,Maybe giving some style inspiration and lower the prices a bit
hd1ivhgn0xivbwg,1360581097473.585936,1360581319953,thousands of norwgian girls are devistated about this!
h7k78oqripuz6td,1348649650681.926213,1348649877722,A better ethnic mix of models; some details regarding the model's height and size to enable the viewer to better judge how the clothing would look on them; a currency conversion option; the layout is of the site is easy to use
h3okhbqjchfhf0fr,1318978285549.899001,1340207019285,Making the delivery cost cheaper
hbmm1foi7nlj76x,1345489535873.640406,1357503105139,start a swedish website!
h0ryg9zbekgekgekg,1324044522817.330926,1333881297861,Make item's cheaper
h94pny8xc76xrid,1347395171791.55564,1352066947544,Make the font a bit bigger as its hard for it to stand out...
h8hmoq6z29ahiye,1332359347991.56424,1350671224010,think its really good
hfgx3rk13tafos,1365865150866.221323,1365865648220,less popups
hcn8vyo272ib8pw,1359716416015.793638,1359717964237,I just ordered flowers
hbi14ztxiciz6d,1354650913404.195847,1357225765181,MISS J A PROBETS
h2csu5reekgekgekg,1334950276408.916540,1337318334688,a better stock taking system so when shoppers place an order they know they are going to get the item.
hay9mi9jw7qfyf,1351429584041.975869,1356030691205,more scene kid.
gzk96y9edwlc1raz3,1330287486544.346330,1331238860763,I want to change the currency into Euro
h0gf6omvekgekgekg,1333183520986.264677,1333183899439,Ensure the colour swatches match the colour generated on the images of the furniture on-screen.
h6gl3w3g560w70w,1346254307194.771587,1346254439849,please move the tool bar further up the screen so it doesn't cut across the products!
1ec739da-21ac-11e1-9ff6-8b5b8ee23e9e,1323251595226.bf817874a1a9,1323356031131,International delivery prices are very off-putting
h8jazobpc3h6ee,1350769285078.936179,1350772402918,its amazing the clothing its wonderful
hacgf40l4cv11mt6,1354711774162.186060,1354711872815,i like how its very easy to break down all the items into specific items which i want to look for.
h5frdbhmryli5lh,1344027491892.433097,1344027773322,John Lewis has one of your dresses ...
h650ufwypm632deb,1345553514334.256b323f699e,1345555498659,ADRESS
h8gb5jogarsu1k,1349200336450.666381,1350591255255,like it<3
h2n8s09qekgekgekg,1337949631287.715503,1337949849779,get black blazers
h3ejg9j3ekgekgekg,1339600299644.7147bc8dd2ca,1339600429544,i like it because it is clear and easy to use
h0c20om9smvfszrhh,1331625554496.135143,1332919683511,why arent you showing gucci collection?
h5lvn3w9qqb4en5,1334345628340.149ef1965f84,1344397953857,You declined my transaction
gzfp6hgo9jj298cmu,1330963024749.54c982514ba5,1330963385933,Looks good so far
hfmxz2w6ym0uo9,1366229836446.986060,1366229939607,Bigger sizes you snobs
h5x0zlt8i23mbvb,1345070225874.7a67fa3f25b8,1345072152079,All is fine good layout of clothe's and colours.
hc2ci65nwa1tgx9,1358454041297.894563,1358454134417,stop emptying my basket would be helpful.
h1dubgb5ekgekgekg,1334787488904.20458,1335204774826,get more sizes for nike blazers
h37w4m2lxoek9501,1339196825660.905771,1339198532491,I couldn't order two gifts together - 1) champagne and chocolates and 2) flowers -   to the same address.
hffnwl555x5bufy9,1365786882456.837747,1365789907054,I would like the choice of picking up internet sales from one of your shops.
h1hopaivekgekgekg,1334755982435.208806,1335437322789,It's important for me to see how a piece of clothing or shoes look on a person.
hd20171nwm3itb,1360608860119.52750,1360610091648,price (high to low)
h8zx7sk434pial,1351777100748.456641,1351777169687,web sites too slow
h5tj16ioq3m98ah,1344860071448.81484,1344860257853,Search engine
hc0bsx03xb2s251w,1358331244569.62829,1358332139381,u dont need to do anything ur shop in hanley is amazing!
h6n49a3y4t06i6x,1346648702748.635014,1346649429719,sell affordable clothing!!!
h0b8fnezekgekgekg,1316025859280.16713,1332870038454,You could deliver to NORWAY!!!!!
he6w5enpb6js1d,1363079910259.994832,1363082956003,more unicorns plz xx
35f1f13c-67b7-11e1-be07-1f39fc83af29,1330735300838.669632,1331057272345,free delivery.
h9a97s8s2dme46,1352401872390.692980,1352402084580,More archive stuff and bring back the ramskull page!!!
hexlva6m13fhfz,1364697744943.891753,1364697969262,have more clothes and sizes for curvy women!
hax44fj7v7tltg,1341308017542.61617,1355961635127,dont have annoying pop ups like this!!!!!!!!!!!
haeagm5h3vmrieb,1344602036778.334226,1354823054089,COME TO NORWAY!!
hazhyx882gx7lb,1356104586821.266375,1356105578799,I have found it very difficult and slow
h2280cr4ekgekgekg,1335730166582.832ecfd0cff7,1336679212532,It has a good layout to see the shoes
h8oe8b3ggc4c168j,1351079778921.439403,1351080277126,leigh jeans black skinny are now awful.
hasi6vcv88ycwksb,1354562582363.931497,1355682427445,the store is very good as it is.
h4jt9694ajo57va,1342047914999.12911,1342096072953,this site is very nice an i love this site and have things very nice
h0ru7znaekgekgekg,1321582097524.6c913ab27d8f,1333898845816,Slightly cheaper delivery charges - Rivals like ASOS offer a free delivery
h9pfeztoal96le,1353312858264.231625,1353319513621,You improved.
hb9aymsr9u50hp2gv,1356697999972.328357,1356698075607,to much stuff on the sale as it is altogther so takes awhile to go thought the stuff
h2lznd8qekgekgekg,1337873031537.644950,1337874078433,the site's great!
h4ay9cst9v50x3c2p,1341559713803.832320,1341560241885,I cannot find the paypal option to pay for my item.
h4kyqtzt4gcccdy,1342164092530.276611,1342166516153,Cheaper delivery to New Zealand!
h64w7xf4olhkb,1345547457581.973074,1345547576316,i think that the background could be improved.
hfpbj9dlnqyttm,1317329764563.293789,1366373517761,improve on size guides for xs/s/m/l sizes
h2yorbxkekgekgekg,1338641507372.617149,1338641626712,I don't like the fact none of the shoes I like are in my size.
hdsrodtnbdsscn4,1362228469118.83001,1362228578666,i want to get a present for my little brother
hfo4fu9j1h7gi10,1366301021572.609988,1366301298419,this site is really good.
4aa66af5-6651-11e1-94e5-736c90d9ad23,1321690449157.18193,1330904175168,lovly page..
0db4ff81-6d81-11e1-a4ad-8d4f0739526d,1320187470881.03bc25e30ea6,1331693962815,Thailand shoild be another country you delivery.!
hbhvqr93ecrd01dr,1357216598969.648648,1357216802988,deliver flowers when paid for.
hdfwkgcerq44hx,1361450496414.665568,1361450789388,other people might struggle.
72b916f4-6eee-11e1-a944-e5f5c335ca4f,1331850610842.911096,1331851271665,The postage charges is too expensive.
h209ast4ekgekgekg,1336559107955.698518,1336559966530,Delivery when you say
hfa1mct1ouaf7e3a,1365449594015.105740,1365450003597,I think personally that you should lay it our with the newer things and put in the more older things like things from last year in the sale or something x
h8ok2p038p2ecd6,1351088206093.698760,1351090018486,more details about the product maybe a video of models wearing so we can understand the texture and how the clothes sit on a body.
ha9tqxaj3doq1gc,1354552764035.296023,1354552826488,make the clothes cheaper to exspensive and stock more size 8 and 10
h16zlemdekgekgekg,1321215272055.940710,1334790651823,I like that you fixed that awful bug on chrome using the latest mac operating system..
h8bz2n7ezkp2od,1350081293404.715466,1350329093656,blah blah blah
h1s5d3t2ekgekgekg,1332937074623.945881,1336069909352,remove all out of stock
hfa3kbb9d8k8erq,1365453173103.226430,1365453540172,Supply is not great - I waited over two weeks for a specific shoe to become available online (because it wasn't in the stores either) and then had to give up.
hewwim93f7zqz,1364655247251.651865,1364655301894,Don't keep interrupting browsing with unwanted popup messages that i emphatically do not want.
hafsurse5rmwfpf,1348503739572.606071,1354914107480,Make things affordable!!!!!!!
hfhky5xse59f2gy,1365905635969.106170,1365851631497,you are the best :)
hbxuu96hzv6jlv,1358182510733.671206,1358182668687,Get more frickin' sizes in!
h51ea74v2wh3kxk,1342980964332.686561,1343159291060,my gift card number is registered as an NUS number and gives me 10 percent off instead of \A32o off
h84wmc87ad49dm8,1349901615591.116576,1349901745733,move faster
hbfafwpb634842xf,1357059812075.232315,1357060281779,The site is designed nicely as it is simple to find what you intend to find.
hblx77s2bpsu9n9,1354517774500.202404,1357461378003,It would be an improvement if you just replied and did not take over 4 months to do repairs to faulty furniture
hahbau2fbjgvanq,1354440216445.706411,1355005296119,being clear about whether student discount is available on the site or in shop?
h1tbjgizekgekgekg,1336140473254.c8d4ef40a981,1336140801115,no more popups!
3bf28a89-4fa3-11e1-9500-751238f4653e,1328409830183.349172,1328410032535,size 13 men's shoes would be nice
h0mja3s0ekgekgekg,1333553429632.890942,1333553461081,get better shoes in
hfefdtwffitsdw,1365713841818.985743,1365628428108,naaaa its perfect!xo
hcmfryh0c2ca26,1354560362061.140702,1359669544464,to make the layout more attractive x
he8ge2ge2gnfg5p,1363176991482.137692,1363177180979,mighty
3ea5e818-1cc9-11e1-98a7-69f65e7cbf34,1319740546717.706506,1322826159003,The features are great.
h06ph1gjekgekgekg,1332596359226.643cb1c522b8,1332595673173,it is very slow...
hepfn1znl7uck,1364203284676.169737,1364207914208,I think you should ask me this once I've been on for 10 min cause i just got on and haven't seen much of it yet
h87sft2k000scg0,1350075155240.200401,1349989707520,its fab!
h3bxozccb4fcg,1316454481815.242559fbda95,1339442817784,On some items the review's say that the item is a different colour than what it looks like.
ha74un7ndyabq9,1350761016245.486424,1354390169236,I have no complaints about this website.
h2uspykoekgekgekg,1338405229905.831438,1338406703159,An option to search and see if you can find your product in a local store!
h2f6rqyqi7pwotjh0,1337462499276.218550,1337462779063,Better support for mobile devices even for tablets that is capable of viewing the site fully.
h1dvvv4pekgekgekg,1328204701710.201953,1335207208662,Use real models for the clothes
he3dwovin060bo,1362833598415.65800,1362870500334,Make some floral jeans!
halqr6qv8ckmd0i,1324168767221.960853,1355273405606,should have canada website
h8vwyq667ed1r7lv,1348777283695.770525,1351534953189,You need to get more women's lumberjack hoodys in stock as you only have size 10's and i want a size 12!
h5mvktsm68bk1r7,1344457867442.897899,1344458107876,Far to expensive.
hc6o0tklc7bah558,1358715309965.564629,1358715371990,Its easy to use tis cool bro
hb4e0ssr0ruf6q7,1356400160233.337947,1356400905032,stop popping up.
hadx1nrnmua4efe,1348484180215.951850,1354800241408,i think you need to show the clothes on actual models because they dont look very flattering the way they are presented at the moment.
hb8c8m48jh99q23x,1356637765388.692424,1356639787443,You should be able to use gift vouchers online.
hetx31zp0kk74o216,1364474810505.682429,1364474853698,Deliever to Guam !
h7hhbdsq40utod,1348482940312.114383,1348485418302,The range is brilliant and the 360 degree preview option is really helpful.
hd93g6o47kwhba,1361038878541.401790,1361038919077,be cheaper so i can afford everything pls mwah xo
h2nbfqyrekgekgekg,1337953721784.625906,1337954399176,the differents types of shoes you have
haf57qkw9cvrahl,1354874178995.200660,1354874666145,be nice if the checkout actual worked on PayPal
