"16429","it alright  p","None"
"16430","it alright  p","None"
"16431","it da sizzl bro","None"
"16432","it da sizzl bro","None"
"16433","sale reduct are not so good","Price"
"16434","sale reduct are not so good","Price"
"16435","the site is simpl and easi to use   44  veri pleas with the servic it provid","None"
"16436","the site is simpl and easi to use   44  veri pleas with the servic it provid","Navigation"
"16437","i would like to see the cloth on real model  ","Images|MoreFunc"
"16438","i would like to see the cloth on real model  ","Images"
"16439","no help at all in resolv a multipl deliveri failur ","Delivery|MoreFunc"
"16440","no help at all in resolv a multipl deliveri failur ","Delivery"
"16441","bring back nich blazer high vintag in black pleas","Range"
"16442","bring back nich blazer high vintag in black pleas","Range"
"16443","i font understand the shoe size ","Size"
"16444","i font understand the shoe size ","Size"
"16445","you do not stock diesel       ","Products|Stock"
"16446","you do not stock diesel       ","Range"
"16447","free deliveri pleas","Delivery"
"16448","free deliveri pleas","Delivery"
"16449","you can give more detail about the bag ","MoreFunc"
"16450","you can give more detail about the bag ","MoreFunc"
"16451","it s great","None"
"16452","it s great","None"
"16453","a bit confus at time","Navigation"
"16454","a bit confus at time","Navigation"
"16455","make your price cheaper ","Price"
"16456","make your price cheaper ","Price"
"16457","love it","None"
"16458","love it","None"
"16459","get more size 6 and 7 green nich blazer in stock ","Range|Size"
"16460","get more size 6 and 7 green nich blazer in stock ","Stock"
"16461","everyth ","None"
"16462","everyth ","None"
"16463","i like how the item are broken up into differ catehori eh ","Navigation"
"16464","i like how the item are broken up into differ catehori eh ","Navigation"
"16465","you should show a 360 degre view of the shoe ","Images|MoreFunc"
"16466","you should show a 360 degre view of the shoe ","Images"
"16467","your websit is veri slow             ","Latency"
"16468","your websit is veri slow             ","Latency"
"16469","noth","None"
"16470","noth","None"
"16471","notif email when an item come back in stock  eg ","MoreFunc"
"16472","notif email when an item come back in stock  eg ","Stock|MoreFunc"
"16473","load faster","Latency"
"16474","load faster","Latency"
"16475","i have a problem when i want to check out ","Navigation"
"16476","i have a problem when i want to check out ","Navigation"
"16477","i think that you soul make your item cheaper","Price"
"16478","i think that you soul make your item cheaper","Price"
"16479","more distinct between sale item and item not on sale","Price|MoreFunc"
"16480","more distinct between sale item and item not on sale","Navigation"
"16481","you should use model to wear the cloth and also have video ","None"
"16482","you should use model to wear the cloth and also have video ","Images|MoreFunc"
"16483","do nt crash when i m pay becaus it mess up my order","Latency"
"16484","do nt crash when i m pay becaus it mess up my order","MoreFunc"
"16485","where is the contact phone number pleas ","Navigation"
"16486","where is the contact phone number pleas ","None"
"16487","i d like to be abl to view the cloth instead of promot shot ","MoreFunc"
"16488","i d like to be abl to view the cloth instead of promot shot ","Images|MoreFunc"
"16489","some time when you view someth and then go back to search all the pictur of the cloth are all jumbl up x","Images|Navigation"
"16490","some time when you view someth and then go back to search all the pictur of the cloth are all jumbl up x","Latency"
"16491","so far so good ","None"
"16492","so far so good ","None"
"16493","abil to select 2 or more categori for brows will be great ","MoreFunc"
"16494","abil to select 2 or more categori for brows will be great ","MoreFunc"
"16495","greek","None"
"16496","greek","None"
"16497","i feel like the categori of shoe are a bit gener so perhap make them more specif  ","MoreFunc"
"16498","i feel like the categori of shoe are a bit gener so perhap make them more specif  ","Navigation"
"16499","stop bother peopl with these pop up","None"
"16500","stop bother peopl with these pop up","Navigation"
"16501","your model are poorli style ","Images"
"16502","your model are poorli style ","Images"
"16503","it a great site with love cloth","Products"
"16504","it a great site with love cloth","Products|Navigation"
"16505","it s fine","None"
"16506","it s fine","None"
"16507","i want to be abl to select loafer and trainer","MoreFunc"
"16508","i want to be abl to select loafer and trainer","Range"
"16509","cardigan","None"
"16510","cardigan","Products"
"16511","new fashion trend conduct to a lost of beauti when stylist improv the destruct of what realli women like see what to wear","None"
"16512","new fashion trend conduct to a lost of beauti when stylist improv the destruct of what realli women like see what to wear","None"
"16513","make it on 2 differ page","Navigation"
"16514","make it on 2 differ page","MoreFunc"
"16515","i want more vivienn item","Products"
"16516","i want more vivienn item","Range"
"16517","i do nt like thi pop up box which i ca nt seem to close ","Navigation"
"16518","i do nt like thi pop up box which i ca nt seem to close ","None"
"16519","it s perfect","None"
"16520","it s perfect","None"
"16521","think it would be good if you could use gift voucher onlin ","MoreFunc"
"16522","think it would be good if you could use gift voucher onlin ","None"
"16523","stop have these popup ","Navigation"
"16524","stop have these popup ","MoreFunc"
"16525","make postag cheaper","Delivery"
"16526","make postag cheaper","Delivery"
"16527","i am have troubl order someth from the websit  the rag and bone salami dress in size 10 ","Latency"
"16528","i am have troubl order someth from the websit  the rag and bone salami dress in size 10 ","None"
"16529","have the convers f euro to american dollar right next to the item ","None"
"16530","have the convers f euro to american dollar right next to the item ","MoreFunc"
"16531","i like how the websit provid inform on store in which item are avail   44  as for exampl i know i can not order a dress i like onlin as my size is not avail","Size|MoreFunc"
"16532","i like how the websit provid inform on store in which item are avail   44  as for exampl i know i can not order a dress i like onlin as my size is not avail","Size|Stock"
"16533","checkout doe nt alway work for me ","Latency"
"16534","checkout doe nt alway work for me ","None"
"16535","get an notif when restock ","MoreFunc"
"16536","get an notif when restock ","Stock|MoreFunc"
"16537","lower the price ","Price"
"16538","lower the price ","Price"
"16539","you could improv on ship from spain to spain","Delivery"
"16540","you could improv on ship from spain to spain","Delivery"
"16541","is still think that   44  to make someon buy more thing onlin you should be abl to type in your measur to see what the garment actual look like on you","None"
"16542","is still think that   44  to make someon buy more thing onlin you should be abl to type in your measur to see what the garment actual look like on you","Size|MoreFunc"
"16543","i have to pay in euro","MoreFunc"
"16544","i have to pay in euro","Navigation"
"16545","have more pretti thing in the tall section","Range|Size"
"16546","have more pretti thing in the tall section","Range|Size"
"16547","i would like more inform about the measur  length is not alway includ for dress  ","Size|MoreFunc"
"16548","i would like more inform about the measur  length is not alway includ for dress  ","Size"
"16549","all of it ","Navigation"
"16550","all of it ","None"
"16551","i brought 3 dress in the store on saturday and they al look better than what they do in the photo on the websit ","Images"
"16552","i brought 3 dress in the store on saturday and they al look better than what they do in the photo on the websit ","None"
"16553","i like the new checkout ","Navigation"
"16554","i like the new checkout ","None"
"16555","can not see the pictur","Latency|Images"
"16556","can not see the pictur","Images"
"16557","giacometti","Products"
"16558","giacometti","None"
"16559","i wa look for a key look  section so that i could buy the full outfit and not think about how i match item togeth  can you do thi for everyday busi and weekend look ","MoreFunc"
"16560","i wa look for a key look  section so that i could buy the full outfit and not think about how i match item togeth  can you do thi for everyday busi and weekend look ","None"
"16561","my transact keep get reject on card that are accept everywher els ","Latency"
"16562","my transact keep get reject on card that are accept everywher els ","Navigation"
"16563","noth","None"
"16564","noth","None"
"16565","more chees needed","Products"
"16566","more chees needed","Range"
"16567","lower your price pleas x","Price"
"16568","lower your price pleas x","Price"
"16569","not too good would not let me order off my maestro card    ","Navigation"
"16570","not too good would not let me order off my maestro card    ","MoreFunc"
"16571","you could make the cloth a bit cheaper  you make too much of a profit ","Price"
"16572","you could make the cloth a bit cheaper  you make too much of a profit ","Price"
"16573","cheap and cool cloth  ","Price|Products"
"16574","cheap and cool cloth  ","Price|Products"
"16575","i like the clear layout and quick access in gener toward the cloth page ","Navigation"
"16576","i like the clear layout and quick access in gener toward the cloth page ","Navigation"
"16577","ok i would like an ipad pleas","None"
"16578","ok i would like an ipad pleas","None"
"16579","i wish it wa in euro","MoreFunc"
"16580","i wish it wa in euro","MoreFunc"
"16581","the filter do nt alway seem to work which can be highli annoy as it mean you either have to go through everyth or you think someth is in your size onli to find that when you look at in more detail it is nt ","Latency"
"16582","the filter do nt alway seem to work which can be highli annoy as it mean you either have to go through everyth or you think someth is in your size onli to find that when you look at in more detail it is nt ","Latency"
"16583","i like your site ","Navigation"
"16584","i like your site ","None"
"16585","it fine","None"
"16586","it fine","None"
"16587","everyth is easi to find etc","Navigation"
"16588","everyth is easi to find etc","Navigation"
"16589","love the new save item for later  ","None"
"16590","love the new save item for later  ","Navigation"
"16591","take away thi annoy pop up ","Navigation"
"16592","take away thi annoy pop up ","MoreFunc"
"16593","get rid of thi box would be an improv ","Navigation"
"16594","get rid of thi box would be an improv ","Navigation"
"16595","chang the background color to a darker color or a darker shade of white ","Navigation"
"16596","chang the background color to a darker color or a darker shade of white ","None"
"16597","stop interrupt me when i m brows would be a good start ","Navigation"
"16598","stop interrupt me when i m brows would be a good start ","Navigation"
"16599","australian dollar valu","MoreFunc"
"16600","australian dollar valu","MoreFunc"
"16601","free return and ship","Delivery"
"16602","free return and ship","Delivery"
"16603","like eas of use and search option","Navigation"
"16604","like eas of use and search option","Navigation"
"16605","more narrow down ie leather jacket section","Navigation"
"16606","more narrow down ie leather jacket section","Navigation"
"16607","better size inform","Size|MoreFunc"
"16608","better size inform","Size"
"16609"," avoid la possibl de consult co articl depui mon domicil ","None"
"16610"," avoid la possibl de consult co articl depui mon domicil ","None"
"16611","pleas start ship to malta ","Delivery"
"16612","pleas start ship to malta ","Delivery"
"16613","the price    ","Price"
"16614","the price    ","Price"
"16615","u do nt have enough dress on your site ","Range"
"16616","u do nt have enough dress on your site ","Range"
"16617","cheaper","Price"
"16618","cheaper","Price"
"16619","i like your site a lot ","None"
"16620","i like your site a lot ","None"
"16621","whi is it that you do nt have the black t shirt ","Stock"
"16622","whi is it that you do nt have the black t shirt ","Stock"
"16623","ship is annoy ","Delivery"
"16624","ship is annoy ","Delivery"
"16625","get more size in stock     ","Size"
"16626","get more size in stock     ","Size"
"16627","i love the fashion","Range"
"16628","i love the fashion","Products"
"16629","the site is great  one of the easiest i have been on to shop  ","Navigation"
"16630","the site is great  one of the easiest i have been on to shop  ","Navigation"
"16631","when you click on to sale t shirt the currenc switch from pound to euro ","Latency"
"16632","when you click on to sale t shirt the currenc switch from pound to euro ","Navigation"
"16633","i like how the product are easi to find ","Navigation"
"16634","i like how the product are easi to find ","Navigation"
"16635","it s realli good ","None"
"16636","it s realli good ","None"
"16637","cheaper ","Price"
"16638","cheaper ","Price"
"16639","gthyjukilo  p  ","None"
"16640","gthyjukilo  p  ","None"
"16641","less expens pleas ","Price"
"16642","less expens pleas ","Price"
"16643","i cant read the review even when i click on read all review","Latency"
"16644","i cant read the review even when i click on read all review","Navigation"
"16645","noth about your site","Navigation"
"16646","noth about your site","None"
"16647","the site is great ","Navigation"
"16648","the site is great ","None"
"16649","make a manikin on the site that peopl can put cloth from the site on and mix and match them  p","MoreFunc"
"16650","make a manikin on the site that peopl can put cloth from the site on and mix and match them  p","MoreFunc"
"16651","love the whole idea of it ","Navigation"
"16652","love the whole idea of it ","None"
"16653","put the price","MoreFunc"
"16654","put the price","Price"
"16655","i love the motel dress by motel mint","Products"
"16656","i love the motel dress by motel mint","Products"
"16657","veneer","None"
"16658","veneer","None"
"16659","show the dress on real bodi at least a few so peopl can get a sens of fit  onc i see a few i can tell how thing will fit me  ","Size|MoreFunc"
"16660","show the dress on real bodi at least a few so peopl can get a sens of fit  onc i see a few i can tell how thing will fit me  ","Images"
"16661","i like fashion  it is part of my life  i want to encount more to high power my confidenceit feel like a beauti woman walk in the street  an angel come from heaven ","None"
"16662","i like fashion  it is part of my life  i want to encount more to high power my confidenceit feel like a beauti woman walk in the street  an angel come from heaven ","None"
"16663","veri clear and set out nice","Navigation"
"16664","veri clear and set out nice","Navigation"
"16665","oh god it s all so expens","Price"
"16666","oh god it s all so expens","Price"
"16667","thank you veri much ","None"
"16668","thank you veri much ","None"
"16669","i love the rang and qualiti of item ","Products|Range"
"16670","i love the rang and qualiti of item ","Range"
"16671","i like be abl to move the mous over the cloth item and see the item on a mannequin ","Images"
"16672","i like be abl to move the mous over the cloth item and see the item on a mannequin ","Navigation"
"16673","be cheaper","Price"
"16674","be cheaper","Price"
"16675","cheaper price","Price"
"16676","cheaper price","Price"
"16677","move around too fast ","Latency"
"16678","move around too fast ","Latency"
"16679","cheaper postag and packag would make me shop on the websit a lot more ","Delivery"
"16680","cheaper postag and packag would make me shop on the websit a lot more ","Delivery"
"16681","add a quick shop like the holster websit and when you hover over the shop bag the item should appear smaller underneath","MoreFunc"
"16682","add a quick shop like the holster websit and when you hover over the shop bag the item should appear smaller underneath","MoreFunc"
"16683","i wish the accessori were display on a model for accuraci in gaug size and appear ","Size|MoreFunc"
"16684","i wish the accessori were display on a model for accuraci in gaug size and appear ","None"
"16685","the varieti of choic is fab and the price is reason ","Price|Range"
"16686","the varieti of choic is fab and the price is reason ","Price|Range"
"16687","get rid of the annoy danc ladi banner","Navigation"
"16688","get rid of the annoy danc ladi banner","Navigation"
"16689","the websit s design is easi to navig and search option are not limit as some other websit are ","Navigation"
"16690","the websit s design is easi to navig and search option are not limit as some other websit are ","Navigation"
"16691","overal is great ","None"
"16692","overal is great ","None"
"16693","i like that you can view product up close ","Images"
"16694","i like that you can view product up close ","Images|Navigation"
"16695","rheostat","None"
"16696","rheostat","None"
"16697","if i may suggest you to improv the section of return item ","MoreFunc"
"16698","if i may suggest you to improv the section of return item ","Range"
"16699","veri slow and too small print","Latency|Navigation"
"16700","veri slow and too small print","Latency|Navigation"
"16701","select women s sale onli","Price"
"16702","select women s sale onli","Range"
"16703","make the price cheaper ","Price"
"16704","make the price cheaper ","Price"
"16705","you do nt pay attent on mail from your costum ","None"
"16706","you do nt pay attent on mail from your costum ","MoreFunc"
"16707","your custom servic email system ","Latency"
"16708","your custom servic email system ","Navigation"
"16709","bring back the wish list ","MoreFunc"
"16710","bring back the wish list ","MoreFunc"
"16711","i wa veri happi about nearli all the product ","Range"
"16712","i wa veri happi about nearli all the product ","Products"
"16713","nice websit","Navigation"
"16714","nice websit","None"
"16715","it would be much better to have the cloth model on peopl so you can get a better idea of cut etc ","None"
"16716","it would be much better to have the cloth model on peopl so you can get a better idea of cut etc ","Images|MoreFunc"
"16717","more larger size ","Size"
"16718","more larger size ","Range"
"16719","put the ear on model so i can see the size of the hoop  or give more measur  ","Images"
"16720","put the ear on model so i can see the size of the hoop  or give more measur  ","Size|MoreFunc"
"16721","i like everyth   ","None"
"16722","i like everyth   ","None"
"16723","if it would let me pay for my purchas it would be great  ","Latency"
"16724","if it would let me pay for my purchas it would be great  ","Navigation"
"16725","make everyth 50  cheaper pleas oxonian","Price"
"16726","make everyth 50  cheaper pleas oxonian","Price"
"16727","i think it s one of the best cloth websit as it s well laid out and it s easi to navig around the websit","Navigation"
"16728","i think it s one of the best cloth websit as it s well laid out and it s easi to navig around the websit","Navigation"
"16729","i like the simplic and the function way ","Navigation"
"16730","i like the simplic and the function way ","Navigation"
"16731","deliveri charg are too high  should be a minimum spend for free deliveri like some other compani ","Delivery"
"16732","deliveri charg are too high  should be a minimum spend for free deliveri like some other compani ","Delivery"
"16733","your a rip off  ","Price"
"16734","your a rip off  ","Price"
"16735","lower the price","Price"
"16736","lower the price","Price"
"16737","price price price","Price"
"16738","price price price","Price"
"16739","make your cloth cheaper","Price"
"16740","make your cloth cheaper","Price"
"16741","best websit ever        ","None"
"16742","best websit ever        ","Navigation"
"16743","     ","None"
"16744","     ","None"
"16745","i like the organ layout of the websit and that all cloth and product are shown clearli and in high detail","Images|Navigation"
"16746","i like the organ layout of the websit and that all cloth and product are shown clearli and in high detail","Navigation"
"16747","i like the simpl layout   44 ","Navigation"
"16748","i like the simpl layout   44 ","Navigation"
"16749","thi site is so amaz nae help ","Navigation"
"16750","thi site is so amaz nae help ","Navigation"
"16751","i like the site becaus it easi to use   44  it a simpl layout so you do nt have to click on 100 thing to find what your look for   44  within a few click it there in front of you","Navigation"
"16752","i like the site becaus it easi to use   44  it a simpl layout so you do nt have to click on 100 thing to find what your look for   44  within a few click it there in front of you","Navigation"
"16753","discount and promot              ","Price"
"16754","discount and promot              ","Price"
"16755","my home countri is nt list ","None"
"16756","my home countri is nt list ","Delivery"
"16757","veri good","None"
"16758","veri good","None"
"16759","more color on the background site","Navigation"
"16760","more color on the background site","Navigation"
"16761","i would like to see a section for women s suit  for work ","Range"
"16762","i would like to see a section for women s suit  for work ","Range"
"16763","cheaper shippingfre ship abov a certain amount ","Delivery"
"16764","cheaper shippingfre ship abov a certain amount ","Delivery"
"16765","give insid leg length for all trouser ","Size|MoreFunc"
"16766","give insid leg length for all trouser ","Size"
"16767","we ca nt all be gk wan and pictur what goe with what ","None"
"16768","we ca nt all be gk wan and pictur what goe with what ","MoreFunc"
"16769","show product in order of price","Navigation"
"16770","show product in order of price","MoreFunc"
"16771","the deliveri charg are huge ","Delivery"
"16772","the deliveri charg are huge ","Delivery"
"16773","you could have more descript of the cloth materi as it is hard to tell what materi the dress or the shirt is made out of ","MoreFunc"
"16774","you could have more descript of the cloth materi as it is hard to tell what materi the dress or the shirt is made out of ","Products"
"16775","free deliveri pleas ","Delivery"
"16776","free deliveri pleas ","Delivery"
"16777","pleas reduc the price of your cloth   ","Price"
"16778","pleas reduc the price of your cloth   ","Price"
"16779","make everyth the price of prmiari stuff   44  mi too poor to buy thing oxoxxoxoxoxoxoxoox lyli xxx","Price"
"16780","make everyth the price of prmiari stuff   44  mi too poor to buy thing oxoxxoxoxoxoxoxoox lyli xxx","Price"
"16781","whi doe nt the page still scroll and allow you to brows whilst load a differ page ","Latency"
"16782","whi doe nt the page still scroll and allow you to brows whilst load a differ page ","Navigation"
"16783","way too overpr","Price"
"16784","way too overpr","Price"
"16785","when you click on someth then go back to the page you were on befor you get taken to the top of the page and have to where you were and it get annoy","Navigation"
"16786","when you click on someth then go back to the page you were on befor you get taken to the top of the page and have to where you were and it get annoy","None"
"16787","student discount inst work","Latency"
"16788","student discount inst work","Navigation"
"16789","search trouser by length","Size|MoreFunc"
"16790","search trouser by length","Size"
"16791","more stock x","Stock"
"16792","more stock x","Stock"
"16793","i wa look for a cream t shirt with write on it and could nt find it ","Navigation"
"16794","i wa look for a cream t shirt with write on it and could nt find it ","Range"
"16795","u can make easi for us in sweden to order  our phone nr and postal code do not work i realli want to order a few thing","MoreFunc"
"16796","u can make easi for us in sweden to order  our phone nr and postal code do not work i realli want to order a few thing","Delivery|MoreFunc"
"16797","for exampl a dress wa shown under the top section","Latency"
"16798","for exampl a dress wa shown under the top section","Navigation"
"16799","you have complet wipe from my account 2 item i return without issu me a refund ","Latency"
"16800","you have complet wipe from my account 2 item i return without issu me a refund ","Navigation"
"16801","realli goodmi flower i had sent me were so fresh they last for 14 day i font think you could improv so so good mani thank ","Products"
"16802","realli goodmi flower i had sent me were so fresh they last for 14 day i font think you could improv so so good mani thank ","Delivery|Products"
"16803","awesom site ","None"
"16804","awesom site ","Navigation"
"16805","i think it great how it is at the moment","Navigation"
"16806","i think it great how it is at the moment","None"
"16807","black","None"
"16808","black","Range"
"16809","just love it full stop","None"
"16810","just love it full stop","Navigation"
"16811","cheaper van ","Price"
"16812","cheaper van ","Price"
"16813","just select 5 item and wa about to order then my entir shop bag got delet ","None"
"16814","just select 5 item and wa about to order then my entir shop bag got delet ","Navigation"
"16815","more size","Size"
"16816","more size","Size"
"16817","pleas use model and not manikin  ","None"
"16818","pleas use model and not manikin  ","Images"
"16819","all the cloth should be on model not manikin then you would get to know how the cloth fit on peopl not on plastic ","Images|MoreFunc"
"16820","all the cloth should be on model not manikin then you would get to know how the cloth fit on peopl not on plastic ","None"
"16821","i love your site ","Navigation"
"16822","i love your site ","None"
"16823","ship to usa ","Delivery"
"16824","ship to usa ","Delivery"
"16825","it s perfect and beauti","Navigation"
"16826","it s perfect and beauti","None"
"16827","andant a flavor","None"
"16828","andant a flavor","None"
"16829","i think you should have a site which featur cloth from the outlet store ","MoreFunc"
"16830","i think you should have a site which featur cloth from the outlet store ","None"
"16831","it perfect","None"
"16832","it perfect","None"
"16833","everyth is fine ","None"
"16834","everyth is fine ","None"
"16835","i m in my account page ","None"
"16836","i m in my account page ","None"
"16837","it s total my style ","Products"
"16838","it s total my style ","None"
"16839","sell bed ","Range"
"16840","sell bed ","Range"
"16841","catwalk clip mayb","MoreFunc"
"16842","catwalk clip mayb","MoreFunc"
"16843","i like the stuff you sale frankli ","Products"
"16844","i like the stuff you sale frankli ","Products"
"16845","not enough choic of cloth on your onlin store  ","Range"
"16846","not enough choic of cloth on your onlin store  ","Range"
"16847","not have to put code in for free deliveri make it automat","MoreFunc"
"16848","not have to put code in for free deliveri make it automat","MoreFunc"
"16849","imag","Images"
"16850","imag","Images"
"16851","i gener like the site","Navigation"
"16852","i gener like the site","None"
"16853","i think that it is realli easi to move around and is present in a clear way ","Navigation"
"16854","i think that it is realli easi to move around and is present in a clear way ","Navigation"
"16855","offer the price of the item in differ currenc would be veri help","MoreFunc"
"16856","offer the price of the item in differ currenc would be veri help","MoreFunc"
"16857","i love your site you can see everyth you want to see everyth in the store is on the websit ","None"
"16858","i love your site you can see everyth you want to see everyth in the store is on the websit ","Navigation"
"16859","give me time to look at your site befor you solicit feedback ","Navigation"
"16860","give me time to look at your site befor you solicit feedback ","None"
"16861","you could get dr ","Products"
"16862","you could get dr ","None"
"16863","it would be nice if you could view the flower better with a zoom in ","Images|MoreFunc"
"16864","it would be nice if you could view the flower better with a zoom in ","Navigation|MoreFunc"
"16865","clear and easi to use","Navigation"
"16866","clear and easi to use","Navigation"
"16867","what type of convers should i by when mi disabl","Range"
"16868","what type of convers should i by when mi disabl","None"
"16869","i think it veri well done","Navigation"
"16870","i think it veri well done","None"
"16871","love it   ","None"
"16872","love it   ","None"
"16873","you could make the product cheaper and add more sale ","Price"
"16874","you could make the product cheaper and add more sale ","Price"
"16875","when you click on the shoe you should have somebodi model the shoe to allow you to see what they look like on which will help you decid if you like them on or not","Images"
"16876","when you click on the shoe you should have somebodi model the shoe to allow you to see what they look like on which will help you decid if you like them on or not","Images|MoreFunc"
"16877","give away more free stuff ","MoreFunc"
"16878","give away more free stuff ","None"
"16879","mannequin","None"
"16880","mannequin","Images"
"16881","i like the site","None"
"16882","i like the site","Navigation"
"16883","need a better refin by  tool allow more select at search for more item at onc   44  instead of have to just search for one group of cloth at one time","MoreFunc"
"16884","need a better refin by  tool allow more select at search for more item at onc   44  instead of have to just search for one group of cloth at one time","None"
"16885","ok veri good","None"
"16886","ok veri good","None"
"16887","found the site veri easi to use ","Navigation"
"16888","found the site veri easi to use ","Navigation"
"16889","enjoy read the review from other peopl who had previous purchas item   ","None"
"16890","enjoy read the review from other peopl who had previous purchas item   ","Navigation"
"16891","noth ","None"
"16892","noth ","None"
"16893","remov shoe from display that are out of stock  it frustrat when search for shoe onli to find they are out of stock  ","Stock"
"16894","remov shoe from display that are out of stock  it frustrat when search for shoe onli to find they are out of stock  ","Stock|MoreFunc"
"16895","it would be great to know if and when more size are come in ","Stock"
"16896","it would be great to know if and when more size are come in ","Size"
"16897","there is no indic on the price of deliveri ","Delivery"
"16898","there is no indic on the price of deliveri ","Delivery"
"16899","keep it up to date with us item shown ","MoreFunc"
"16900","keep it up to date with us item shown ","Stock"
"16901","i still did not get my shoe","Delivery"
"16902","i still did not get my shoe","Delivery"
"16903","add more cloth  ","Range"
"16904","add more cloth  ","Range"
"16905","it d be nice to see the sole too ","Images"
"16906","it d be nice to see the sole too ","Images|MoreFunc"
"16907","cheaper price","Price"
"16908","cheaper price","Price"
"16909","quick and easi to access","Latency|Navigation"
"16910","quick and easi to access","Navigation"
"16911","noth ","None"
"16912","noth ","None"
"16913","start ship to norway ","Delivery"
"16914","start ship to norway ","Delivery"
"16915","armani jean pleas","Range"
"16916","armani jean pleas","Products"
"16917","great valu   44  great servic   44  great product ","Price|Products"
"16918","great valu   44  great servic   44  great product ","None"
"16919","hard to find share outstand","MoreFunc"
"16920","hard to find share outstand","None"
"16921","get more stock when you have a sale       ","Stock"
"16922","get more stock when you have a sale       ","Stock"
"16923","veri clear easi to navig site","Navigation"
"16924","veri clear easi to navig site","Navigation"
"16925","nice and fast","Latency"
"16926","nice and fast","Latency"
"16927","i like the differ type of bag","Range"
"16928","i like the differ type of bag","Range"
"16929","the pictur of your dress on websit is veri small and not clear and whi you did int put more cloth on your websit ","Images"
"16930","the pictur of your dress on websit is veri small and not clear and whi you did int put more cloth on your websit ","Images|Range"
"16931","do you ship to the unit state  ","Delivery"
"16932","do you ship to the unit state  ","Delivery"
"16933","easi to navig and great sale item ","Navigation"
"16934","easi to navig and great sale item ","Price|Range|Navigation"
"16935","catwalk video like asp","MoreFunc"
"16936","catwalk video like asp","None"
"16937","all your shoe are ugli or too high","Price|Products"
"16938","all your shoe are ugli or too high","Range"
"16939","to be honest in may or end of april there should be 50  of for van","Price"
"16940","to be honest in may or end of april there should be 50  of for van","Price"
"16941","too expens   44  lower the price   ","Price"
"16942","too expens   44  lower the price   ","Price"
"16943","nake chick","None"
"16944","nake chick","None"
"16945","devil to america","Delivery"
"16946","devil to america","Delivery"
"16947","you do nt ship to the us      ","Delivery"
"16948","you do nt ship to the us      ","Delivery"
"16949","the petit section   44  make it bigger","Range"
"16950","the petit section   44  make it bigger","Range"
"16951","i live in manchest and they re not avail in ani of the manchest store ","None"
"16952","i live in manchest and they re not avail in ani of the manchest store ","Stock"
"16953","my advic is  go to aspscom and copi their layout ","Navigation"
"16954","my advic is  go to aspscom and copi their layout ","None"
"16955","it look good no improv need","Navigation"
"16956","it look good no improv need","None"
"16957","go away and stop these stupid pop up ","Navigation"
"16958","go away and stop these stupid pop up ","Navigation"
"16959","the site is easi and fast i do nt think their anyth to improv on good site","Latency|Navigation"
"16960","the site is easi and fast i do nt think their anyth to improv on good site","Navigation"
"16961","when you return to the page you were on after click to view an item   44  you are automat sent back to the top of the page   44  thi is annoy as i lose my place","Navigation"
"16962","when you return to the page you were on after click to view an item   44  you are automat sent back to the top of the page   44  thi is annoy as i lose my place","Navigation"
"16963","more fashion trend  page pleas ","Range"
"16964","more fashion trend  page pleas ","Range|MoreFunc"
"16965","perfect","None"
"16966","perfect","None"
"16967","you have a veri nice websit  ","None"
"16968","you have a veri nice websit  ","Navigation"
"16969","let the viewer see the cloth on a model","None"
"16970","let the viewer see the cloth on a model","Images|MoreFunc"
"16971","pleas improv the iphon app  it s realli bad  i still can not use it despit the updat ","MoreFunc"
"16972","pleas improv the iphon app  it s realli bad  i still can not use it despit the updat ","MoreFunc"
"16973","veri difficult to find sophi horehound in your list of design ","Navigation"
"16974","veri difficult to find sophi horehound in your list of design ","Range|Navigation"
"16975","accept debit card ","MoreFunc"
"16976","accept debit card ","None"
"16977","love be abl to save cart","Navigation"
"16978","love be abl to save cart","MoreFunc"
"16979","i think that the we websit could have like model do a cat walk show like boohoocom so you can see what they actual look like ","MoreFunc"
"16980","i think that the we websit could have like model do a cat walk show like boohoocom so you can see what they actual look like ","Navigation"
"16981","more frequent sale sand cheaper price would be great","Price"
"16982","more frequent sale sand cheaper price would be great","Price"
"16983","veri good at got good shoe","Products"
"16984","veri good at got good shoe","Range"
"16985","i d realli like to be abl to use my girt card onlin now ","Navigation"
"16986","i d realli like to be abl to use my girt card onlin now ","MoreFunc"
"16987","lower price             ","Price"
"16988","lower price             ","Price"
"16989","amaz  ","None"
"16990","amaz  ","None"
"16991","can t see your phone no ","Navigation"
"16992","can t see your phone no ","MoreFunc"
"16993","i would like to have the option of save to wish list or be abl to save item to the basket","MoreFunc"
"16994","i would like to have the option of save to wish list or be abl to save item to the basket","MoreFunc"
"16995","i cant look at the item in australian dollar it will onli show in pound which is frustrat","Navigation"
"16996","i cant look at the item in australian dollar it will onli show in pound which is frustrat","MoreFunc"
"16997","lower price","Price"
"16998","lower price","Price"
"16999","afford price   44  more cultur and ethic of individu soul be involv thank","Price"
"17000","afford price   44  more cultur and ethic of individu soul be involv thank","Price|Range"
"17001","free deliveri","Delivery"
"17002","free deliveri","Delivery"
"17003","black coat","None"
"17004","black coat","Products"
"17005","i wish you could add item to wish list rather than just add to bag and then save for later ","MoreFunc"
"17006","i wish you could add item to wish list rather than just add to bag and then save for later ","None"
"17007","stop put thi stupid pop up on my screen","None"
